sender_id,sender_id_link,date,user goal (if supported),user goal fullfilled,user goal (not supported) ,reason for failure,details on failure / comments
,https://website-demo.rasa.com/conversations/1a7d7f00aa4e4b88a8c137e098079c93,13.11.2018,oos,no,talk in oos languages,,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,,13.11.2018,subscribe,no,,user left,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,,13.11.2018,rasa_help,no,,user left,
,,13.11.2018,-,,,,
,https://website-demo.rasa.com/conversations/63c6b7fbb59c4d598f6ddf06679153b8,13.11.2018,oos,no,cell issues in quick start pt 3 ,just repeated whats possible,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,https://website-demo.rasa.com/conversations/979c49283f3d4ecebec03ea3c5fa7f97,13.11.2018,oos,no,can't run quickstart,just repeated whats possible,
,,13.11.2018,chitchat,yes,,,
,,13.11.2018,whatspossible,yes,,,
,,13.11.2018,rasa_help,yes,,,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,https://website-demo.rasa.com/conversations/43aa5883ae4f46b2aa1754a469e4187b,13.11.2018,oos,no,which language is rasa,,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,,13.11.2018,chitchat,yes,,,
,,13.11.2018,whatspossible,yes,,,
,,13.11.2018,oos,no,channels supported by rasa,,
,,13.11.2018,-,,,,
,https://website-demo.rasa.com/conversations/ff0afdfa324d4e8a8c5a0242b10f0479,13.11.2018,chitchat,no,,is this a bot > enter data,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,https://website-demo.rasa.com/conversations/61c3f6ace9e44a1e80afaaf44bd30436,13.11.2018,subscribe,no,,fallback,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,https://website-demo.rasa.com/conversations/0e7779d9e84e4ec59120034650465ccd,13.11.2018,oos,no,how to connect with rasa,get started > chitchat,
,,13.11.2018,rasa_help,yes,,,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,https://website-demo.rasa.com/conversations/1603a6f075a04f2eac569200024ffb8f,13.11.2018,oos,no,install rasa on linux,what possible too often,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,,13.11.2018,rasa_help,no,,user left,
,,13.11.2018,whatspossible,yes,,,
,https://website-demo.rasa.com/conversations/9742a6f0fca4427c892e6a663bb1a980,13.11.2018,oos,no,components of rasa,whats possible too often,
,,13.11.2018,chitchat,yes,,,
,https://website-demo.rasa.com/conversations/23079ab249644964b3859f6dc4c42c1a,13.11.2018,oos,no,ui for rasa,"whatspossible too often, user left",
,https://website-demo.rasa.com/conversations/0be48f16648243e1a455af22853964e2,13.11.2018,oos,no,nonewsletter,,
,https://website-demo.rasa.com/conversations/0be48f16648243e1a455af22853964e2,13.11.2018,rasa_help,no,,oos,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,,13.11.2018,oos,no,are u there,is bot,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,,13.11.2018,chitchat,yes,,,
,https://website-demo.rasa.com/conversations/22ef416a00ef45f8adb0045c28a2e49e,13.11.2018,-,no,who am i,,
,,13.11.2018,-,,,,
,https://website-demo.rasa.com/conversations/46cf3b3569724b82a85843f116a0d061,13.11.2018,oos,no,"where are you from, oos questions",whatspossible too often,
,,13.11.2018,chitchat,yes,,,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,,13.11.2018,rasa_help,yes,,,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,,13.11.2018,rasa_help,yes,,,
,,13.11.2018,-,,,,
,https://website-demo.rasa.com/conversations/8c64c1fab6104f84ba7a6001edd80124,13.11.2018,rasa_help,no,,got confused when user mentioned dialogflow ,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,https://website-demo.rasa.com/conversations/c74fbcac71a44032bee2e687cc148def,13.11.2018,rasa_help,no,,didn't handle mix from newsletter and nlu well,
,,13.11.2018,chitchat,yes,,,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,https://website-demo.rasa.com/conversations/97cfc3b34bc544ef9a000d7962493422,13.11.2018,oos,no,how to start server,NLU,
,,13.11.2018,-,,,,
,,13.11.2018,chitchat,yes,,,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,,13.11.2018,-,,,,
,https://website-demo.rasa.com/conversations/584629dbfde04087b383993e852fc359,13.11.2018,oos,yes,where can i get trainnig data,,
,,13.11.2018,rasa_help,yes,,,
,,13.11.2018,-,,,,
,,18.11.2018,-,,,,
,,18.11.2018,chitchat,yes,,,
,,18.11.2018,chitchat,yes,,,
,https://website-demo.rasa.com/conversations/930ef0e9026249d290a778eabc022732,18.11.2018,sales,no,,enter data > fallback,
,,18.11.2018,-,,,,
,https://website-demo.rasa.com/conversations/ff887bfe6b3a48c29f43f5787c72d238,18.11.2018,oos,no,what languages,ask whats possible too often,
,,18.11.2018,-,,,,
,,18.11.2018,-,,,,
,,18.11.2018,rasa_help,yes,,,
,,18.11.2018,-,,,,
,https://website-demo.rasa.com/conversations/201bb55841154f858f524a485f8816c3,18.11.2018,rasa_help,no,,nlu: nlu > action: core,
,,18.11.2018,oos,yes,book hotel,,
,,18.11.2018,-,,,,
,https://website-demo.rasa.com/conversations/5f69707c13ce4a40be32770c770fbe9b,18.11.2018,oos,yes,is rasa open source? ,,
,,18.11.2018,1 step,yes,,,
,,18.11.2018,-,,,,
,,18.11.2018,-,,,,
,,18.11.2018,chitchat,yes,does rasa speak italian,,
,,18.11.2018,subscribe,yes,,,
,,18.11.2018,-,,,,
,,18.11.2018,-,,,,
,,18.11.2018,1 step,no,,,
,https://website-demo.rasa.com/conversations/cd483ab3456d47dfb40bd1f51043fb54,18.11.2018,rasa_help,no,,core?> rasa,
,,18.11.2018,-,,,,
,,18.11.2018,-,,,,
,https://website-demo.rasa.com/conversations/4d3ccbb2a1aa40c99cf7a2f3d4b1922b,18.11.2018,rasa_help,no,,should be able to deal with don't know,
,https://website-demo.rasa.com/conversations/2633afb4437f4c8ab6bf0c26970a2543,18.11.2018,rasa_help,no,,"can't handle "" i want to build a bot""",
,,18.11.2018,1 step,yes,,,
,,18.11.2018,-,,,,
,,18.11.2018,-,,,,
,,18.11.2018,-,,,,
,,18.11.2018,-,,,,
,https://website-demo.rasa.com/conversations/408c575e3b4b4172bbfe706008b3af28/1542526548.5425382,18.11.2018,oos,no,components of rasa ,,
,,18.11.2018,chitchat,yes,,,
,,18.11.2018,oos,yes,are you made with rasa,,
,,18.11.2018,chitchat,yes,,,
,https://website-demo.rasa.com/conversations/23a5e5ab678346cabb927b9ef7e2da77,18.11.2018,chitchat,no,,privacy policy again,
,,18.11.2018,oos,yes,,,
,https://website-demo.rasa.com/conversations/d3633c3050a8415387d245267d962703/1542517911.7044106,18.11.2018,rasa_help,no,,stack > rasa chitchat ,
,,18.11.2018,1 step,yes,,,
,https://website-demo.rasa.com/conversations/d3633c3050a8415387d245267d962703,18.11.2018,oos,no,i undesrtand how powerful rasa is,> rasa_help,
,https://website-demo.rasa.com/conversations/d3633c3050a8415387d245267d962703/1542518492.7240775,18.11.2018,oos,no,tutorial,> rasa_help,
,,18.11.2018,-,,,,
,,18.11.2018,-,,,,
,,18.11.2018,-,,,,
,,17.11.2018,-,,,,
,,17.11.2018,-,,,,
,,17.11.2018,1 step,yes,,,
,,17.11.2018,oos,yes,what os systems do you support ,,
,,17.11.2018,-,,,,
,,17.11.2018,1 step,yes,,,
,https://website-demo.rasa.com/conversations/408fc33d4cb9462881d437ed43cf5a50,17.11.2018,oos,no,,oos > howdoing,
,https://website-demo.rasa.com/conversations/45837b9f5cee4ee0bf786840111873bc/1542485281.6275024,17.11.2018,oos,yes,What is kind of approach i should think of when i decide how many intents i should include on my training data,,
,https://website-demo.rasa.com/conversations/45837b9f5cee4ee0bf786840111873bc,17.11.2018,oos,no,questions about training data,,
,,17.11.2018,rasa_help,yes,,,
,,17.11.2018,oos,yes,what time is it ,,
,https://website-demo.rasa.com/conversations/fbea38dc5e3141b49d3f961874b911ba,17.11.2018,oos,yes,do you understand portuguese,,
,,17.11.2018,whatspossible,yes,,,
,,17.11.2018,-,,,,
,,17.11.2018,-,,,,
,,17.11.2018,subscribe,yes,,,
,,17.11.2018,1 step,yes,,,
,,17.11.2018,-,,,,
,,17.11.2018,-,,,,
,,17.11.2018,-,,,,
,,17.11.2018,-,,,,
,,17.11.2018,chitchat,yes,,,
,,17.11.2018,-,,,,
,,17.11.2018,-,,,,
,,17.11.2018,-,,,,
,,17.11.2018,-,,,,
,,17.11.2018,oos,yes,interactive learning ,,
,,17.11.2018,chitchat,,,,
,,17.11.2018,-,,,,
,https://website-demo.rasa.com/conversations/c8d980724c164329a5ff0f9be504af04,17.11.2018,oos,no, fallback action,didn't say that it cannot help,
,,17.11.2018,rasa_help,yes,,,
,,17.11.2018,oos,yes,do you handle context ,,
,,17.11.2018,-,,,,
,,17.11.2018,1 step,yes,,,
,https://website-demo.rasa.com/conversations/2b42ad47bec34244a027ba7dc907b906,17.11.2018,1 step,no,difference stack and only NLU,,
,,17.11.2018,oos,yes,chinese food,,
,,17.11.2018,-,,,,
,,17.11.2018,-,,,,
,https://website-demo.rasa.com/conversations/f3c867abdfd6427b98a1c1752d00b6ca,17.11.2018,oos,no,how can i download 0.13.7,too often fallback,
,,17.11.2018,-,,,,
,,17.11.2018,chitchat,yes,,,
,,17.11.2018,-,,,,
,,17.11.2018,-,,,,
,,17.11.2018,-,,,,
,,17.11.2018,-,,,,
,,17.11.2018,-,,,,
,,17.11.2018,-,,,,
,,17.11.2018,-,,,,
,,17.11.2018,-,,,,
,,17.11.2018,-,,,,
,,17.11.2018,-,,,,
,,17.11.2018,oos,yes,unable to install on ubuntu,,
,,17.11.2018,-,,,,
,https://website-demo.rasa.com/conversations/e2355ef4eea14194913c223eb8f33877/1542432208.6489232,17.11.2018,chitchat,no,,jumped to sales,
,,17.11.2018,1 step,yes,,,
,,17.11.2018,-,,,,
,,17.11.2018,1 step,yes,,,
,,17.11.2018,-,,,,
,,17.11.2018,oos,yes,pizza places,,
,,17.11.2018,-,,,,
,,17.11.2018,-,,,,
,,17.11.2018,-,,,,
,,17.11.2018,-,,,,
,,17.11.2018,-,,,,
,,17.11.2018,rasa_help,yes,,,
804addd312184e3384716589128ae5ad,https://website-demo.rasa.com/conversations/804addd312184e3384716589128ae5ad/1542663750.9170773,19.11.2018,whatspossible,,,,
804addd312184e3384716589128ae5ad,,,1 step,yes,,,
ed59d34c380042c280a9d61003f4c3ad,https://website-demo.rasa.com/conversations/ed59d34c380042c280a9d61003f4c3ad/1542663214.7393768,19.11.2018,chitchat,yes,,,
ed59d34c380042c280a9d61003f4c3ad,,19.11.2018,oos,yes,how long does it take to develop a bot in rasa,,
3b991ef763054302bc9dc3ec15c7dcfb,https://website-demo.rasa.com/conversations/3b991ef763054302bc9dc3ec15c7dcfb/1542663069.0317638,19.11.2018,oos,no,is rasa open source ,asked three times for rephrasing,
ea8fae49656c4b7285d07635e3d8dd99,https://website-demo.rasa.com/conversations/ea8fae49656c4b7285d07635e3d8dd99/1542662992.0304794,19.11.2018,oos,no,is rasa open source ,bot didn't reply,
f9dc68d96a5649d19552c13b76602634,https://website-demo.rasa.com/conversations/f9dc68d96a5649d19552c13b76602634/1542662966.5177755,19.11.2018,-,,,,
a8ac155f0d854c80bf7e8ab1d29c2b97,https://website-demo.rasa.com/conversations/a8ac155f0d854c80bf7e8ab1d29c2b97/1542661981.2679088,19.11.2018,-,,,,
2cdd986e4ced48cf8463552af064a969,https://website-demo.rasa.com/conversations/2cdd986e4ced48cf8463552af064a969/1542660175.5852785,19.11.2018,oos,yes,"define what an intent is, what time is it",,
2cdd986e4ced48cf8463552af064a969,,19.11.2018,oos,no,quit,jumped to sales and subscribe,
d01be9f6d34c48b3b7df6302d86f1270,https://website-demo.rasa.com/conversations/d01be9f6d34c48b3b7df6302d86f1270/1542659502.5333867,19.11.2018,rasa_help,yes,where can i find the documentation,,
f584c3757e304ed39c22c2d017aaeb09,https://website-demo.rasa.com/conversations/f584c3757e304ed39c22c2d017aaeb09/1542657835.3489892,19.11.2018,oos,no,,anoos good morning restarted privacy policy,
1a23a192e9aa411db11cf4af0d6cf262,https://website-demo.rasa.com/conversations/1a23a192e9aa411db11cf4af0d6cf262/1542656887.865914,19.11.2018,-,,,,
94babcdbad2a470e84dcd62ea1803653,https://website-demo.rasa.com/conversations/94babcdbad2a470e84dcd62ea1803653/1542656424.9572542,19.11.2018,-,,,,
52823194a08d4d4d949ad4b609c6f244,https://website-demo.rasa.com/conversations/52823194a08d4d4d949ad4b609c6f244/1542655825.39531,19.11.2018,-,,,,
7896c27f41274e62a6bca12dd2b02549,https://website-demo.rasa.com/conversations/7896c27f41274e62a6bca12dd2b02549/1542654672.549355,19.11.2018,rasa_help,no,"what is the rasa stack, what is the difference between core and nlu",,
939b1248d0094ded82f7c0b8e62b06fa,https://website-demo.rasa.com/conversations/939b1248d0094ded82f7c0b8e62b06fa/1542654384.5979073,19.11.2018,chitchat,yes,what is the blue sky,,
61f8490d898e4b6f9eefce297b92a556,https://website-demo.rasa.com/conversations/61f8490d898e4b6f9eefce297b92a556/1542652215.1427324,19.11.2018,-,,,,
3f1b14835d9d4855bccffd6aed2778b6,https://website-demo.rasa.com/conversations/3f1b14835d9d4855bccffd6aed2778b6/1542652081.2619286,19.11.2018,rasa_help,yes,,,
15c3169e26524a3bab5a95e2e0d023db,https://website-demo.rasa.com/conversations/15c3169e26524a3bab5a95e2e0d023db/1542651227.1521702,19.11.2018,-,,,,
45520c4c89af420c9d4a4a4aa6bb7b4b,https://website-demo.rasa.com/conversations/45520c4c89af420c9d4a4a4aa6bb7b4b/1542651171.257338,19.11.2018,-,,,,
a146438e6f934935aa24d986f37b817f,https://website-demo.rasa.com/conversations/a146438e6f934935aa24d986f37b817f/1542651151.7018754,19.11.2018,-,,,,
b97253068474470b8893fb0f203eede3,https://website-demo.rasa.com/conversations/b97253068474470b8893fb0f203eede3/1542650761.3642335,19.11.2018,-,,,,
7aee057851f54ba6be1ef6cd4b7dc91f,https://website-demo.rasa.com/conversations/7aee057851f54ba6be1ef6cd4b7dc91f/1542650751.3004456,19.11.2018,-,,,,
e6fa071ff0e94499b4a7bac0edd18227,https://website-demo.rasa.com/conversations/e6fa071ff0e94499b4a7bac0edd18227/1542649986.6431627,19.11.2018,1 step,yes,,,
1140ececf0ec473180799dd4d598672d,https://website-demo.rasa.com/conversations/1140ececf0ec473180799dd4d598672d/1542648118.951932,19.11.2018,1 step,yes,,,
akela,https://website-demo.rasa.com/conversations/akela/1542647477.3544052,19.11.2018,,,,,
3cf5435672ce4dfa95875f35a3d1df01,https://website-demo.rasa.com/conversations/3cf5435672ce4dfa95875f35a3d1df01/1542647476.1274521,19.11.2018,rasa_help,yes,,,
30ca43db2c4349f69fa05936f07cf765,https://website-demo.rasa.com/conversations/30ca43db2c4349f69fa05936f07cf765/1542647295.8904045,19.11.2018,chitchat,no,how old are you,NLU ,
ce49d840aa8247e582f821a2b114f170,https://website-demo.rasa.com/conversations/ce49d840aa8247e582f821a2b114f170/1542647250.178456,19.11.2018,-,,,,
8760964ea2ac4cd9bb6bb84a3c561db0,https://website-demo.rasa.com/conversations/8760964ea2ac4cd9bb6bb84a3c561db0/1542646775.2946296,19.11.2018,whatspossible,yes,,,
6422344c4803405494dc6c17e07b58d6,https://website-demo.rasa.com/conversations/6422344c4803405494dc6c17e07b58d6/1542646569.4976082,19.11.2018,subscribe,yes,,,
6422344c4803405494dc6c17e07b58d6,,19.11.2018,1 step,yes,,,
b292c360fac9429f8a621a8e95ba411c,https://website-demo.rasa.com/conversations/b292c360fac9429f8a621a8e95ba411c/1542646067.9080102,19.11.2018,rasa_help,yes,is rasa a chatbot engine,,
2ff3d50c13804696a3f1c402e14893c2,https://website-demo.rasa.com/conversations/2ff3d50c13804696a3f1c402e14893c2/1542644098.200827,19.11.2018,-,,,,
64c80559091a48438e9d3f8ee7aafe03,https://website-demo.rasa.com/conversations/64c80559091a48438e9d3f8ee7aafe03/1542643372.4447455,19.11.2018,-,,,,
ad5fb80204444eaa8a2bca3ac0c4183b,https://website-demo.rasa.com/conversations/ad5fb80204444eaa8a2bca3ac0c4183b/1542643329.809393,19.11.2018,1 step,yes,,,
ad5fb80204444eaa8a2bca3ac0c4183b,https://website-demo.rasa.com/conversations/ad5fb80204444eaa8a2bca3ac0c4183b/1542643230.724345,19.11.2018,oos,no,tell me a story,"something went wrong,noidea what",
395b05b5c1264346a60db27521942a96,https://website-demo.rasa.com/conversations/395b05b5c1264346a60db27521942a96/1542641868.7281253,19.11.2018,-,,,,
d81fb01f787146fe8dbdccee3e6124e3,https://website-demo.rasa.com/conversations/d81fb01f787146fe8dbdccee3e6124e3/1542640378.044683,19.11.2018,-,,,,
0c0346511d1346a8a64de9dbcb3bfa26,https://website-demo.rasa.com/conversations/0c0346511d1346a8a64de9dbcb3bfa26/1542640353.0350187,19.11.2018,oos,no,sample stories.md,NLU,
ef9337c9854945dba3b729ff12ee00b4,https://website-demo.rasa.com/conversations/ef9337c9854945dba3b729ff12ee00b4/1542639362.7633195,19.11.2018,-,,,,
93adb050946d4efda4d9d4eb9dc0027e,https://website-demo.rasa.com/conversations/93adb050946d4efda4d9d4eb9dc0027e/1542638628.4168458,19.11.2018,oos,yes,is rasa open source,,
[Interactive Learning] 6f301800-ec03-11e8-96f6-2fd02ba171ee,https://website-demo.rasa.com/conversations/[Interactive Learning] 6f301800-ec03-11e8-96f6-2fd02ba171ee/1542636019.153308,19.11.2018,-,,,,
ab9a433900594a55a10f44ad4bd33804,https://website-demo.rasa.com/conversations/ab9a433900594a55a10f44ad4bd33804/1542635019.3716388,19.11.2018,oos,no,how can I install rasa ,jumped into 1 step,
f70950789b5447ca81f8e3a5c8a7584b,https://website-demo.rasa.com/conversations/f70950789b5447ca81f8e3a5c8a7584b/1542634527.4080436,19.11.2018,-,,,,
[Interactive Learning] a9694870-ebfe-11e8-b81d-1f3537038b29,https://website-demo.rasa.com/conversations/[Interactive Learning] a9694870-ebfe-11e8-b81d-1f3537038b29/1542633977.5732942,19.11.2018,-,,,,
8cd30655583b4dc49ec795de9f0d9467,https://website-demo.rasa.com/conversations/8cd30655583b4dc49ec795de9f0d9467/1542633797.2663713,19.11.2018,chitchat,no,I'm jeff and you are?,NLU,
b27fa6e21eaa4fc3bfa7901699cef613,https://website-demo.rasa.com/conversations/b27fa6e21eaa4fc3bfa7901699cef613/1542632829.9809182,19.11.2018,-,,,,
fee8df338ddc455490c0898c8c80570f,https://website-demo.rasa.com/conversations/fee8df338ddc455490c0898c8c80570f/1542632019.3231897,19.11.2018,-,,,,
6be442be8aec491d9d81115e9a32a89e,https://website-demo.rasa.com/conversations/6be442be8aec491d9d81115e9a32a89e/1542631779.6167636,19.11.2018,sales,no,,user left,
f905fe9c8bc2472286d888a3d2bc2e99,https://website-demo.rasa.com/conversations/f905fe9c8bc2472286d888a3d2bc2e99/1542631463.0683148,19.11.2018,1 step,no,,user left,
849fb835c5334776b5f08fe75e623961,https://website-demo.rasa.com/conversations/849fb835c5334776b5f08fe75e623961/1542631269.3061533,19.11.2018,oos,no,how old are you,NLU,
ef1eafd9a1b04caa8782be82351ce33f,https://website-demo.rasa.com/conversations/ef1eafd9a1b04caa8782be82351ce33f/1542629819.868193,19.11.2018,1 step,yes,,,
ef1eafd9a1b04caa8782be82351ce33f,,19.11.2018,oos,no,good tutorials,NLU,
viktoria,https://website-demo.rasa.com/conversations/viktoria/1542629622.9480572,19.11.2018,-,,,,
[Interactive Learning] 5f15bac0-ebf3-11e8-b3e0-917391d840fb,https://website-demo.rasa.com/conversations/[Interactive Learning] 5f15bac0-ebf3-11e8-b3e0-917391d840fb/1542629011.310442,19.11.2018,-,,,,
2f4e89c4c44a49a692ab32b9c29fa379,https://website-demo.rasa.com/conversations/2f4e89c4c44a49a692ab32b9c29fa379/1542628855.1579282,19.11.2018,-,,,,
ccac7784eaf5418da2e3e384d0ec013a,https://website-demo.rasa.com/conversations/ccac7784eaf5418da2e3e384d0ec013a/1542628587.3528888,19.11.2018,rasa_help,no,,bot stopped answering,
02094ca453f647e686d26181b4d03f4f,https://website-demo.rasa.com/conversations/02094ca453f647e686d26181b4d03f4f/1542628478.0838358,19.11.2018,1 step,no,what is the difference between core and NLU,,
0361e0c5e7f0431390c445454e9b837b,https://website-demo.rasa.com/conversations/0361e0c5e7f0431390c445454e9b837b/1542628341.6422992,19.11.2018,rasa_help,yes,,,
dominik,https://website-demo.rasa.com/conversations/dominik/1542627868.6322174,19.11.2018,-,,,,
[Interactive Learning] 7725b4d0-ecac-11e8-9ee8-ad89fec3ccfa,https://website-demo.rasa.com/conversations/[Interactive Learning] 7725b4d0-ecac-11e8-9ee8-ad89fec3ccfa/1542627856.4731565,19.11.2018,-,,,,
9ab81c4376c64922b9750bb4e6c56136,https://website-demo.rasa.com/conversations/9ab81c4376c64922b9750bb4e6c56136/1542627363.316809,19.11.2018,rasa_help,no,"can rasa be used with alexa, what is migrating?",bot started being weird,
bdda478467ce482190d6703d27ea2d53,https://website-demo.rasa.com/conversations/bdda478467ce482190d6703d27ea2d53/1542627177.0691335,19.11.2018,1 step,no,,user left,
0f8813a190904078aa2cff1b7faa1e69,https://website-demo.rasa.com/conversations/0f8813a190904078aa2cff1b7faa1e69/1542626748.7013464,19.11.2018,oos,no,"can you tell me about you, what technology is behind rasa",NLU,
0f8813a190904078aa2cff1b7faa1e69,,19.11.2018,1 step,yes,,,
b38efbb91d3745fea37234277008fbd8,https://website-demo.rasa.com/conversations/b38efbb91d3745fea37234277008fbd8/1542626149.3674872,19.11.2018,chitchat,yes,,,
b38efbb91d3745fea37234277008fbd8,,19.11.2018,1 step,yes,,,
b38efbb91d3745fea37234277008fbd8,,19.11.2018,sales,yes,,,
0d98218a201448089f3ef268486b5ccb,https://website-demo.rasa.com/conversations/0d98218a201448089f3ef268486b5ccb/1542625827.0157883,19.11.2018,rasa_help,no,,NLU,
3985f7d893004d1aab3e5c72bdb6a68b,https://website-demo.rasa.com/conversations/3985f7d893004d1aab3e5c72bdb6a68b/1542625806.828687,19.11.2018,chitchat,yes,,,
4c56a6ff9c144aeb8f4d04053c31fb61,https://website-demo.rasa.com/conversations/4c56a6ff9c144aeb8f4d04053c31fb61/1542625793.8440557,19.11.2018,chitchat,yes,,,
131b0646a27e4cf6aab2a86c5619b023,https://website-demo.rasa.com/conversations/131b0646a27e4cf6aab2a86c5619b023/1542625236.082064,19.11.2018,1 step,no,what are contextual assistants,NLU,
1246edc0c1384ad59b1554da3bbcf56d,https://website-demo.rasa.com/conversations/1246edc0c1384ad59b1554da3bbcf56d/1542625225.354816,19.11.2018,1 step,no,,user left,
182ec26caec44bc1a5599afc4b899ba3,https://website-demo.rasa.com/conversations/182ec26caec44bc1a5599afc4b899ba3/1542624635.9155724,19.11.2018,1 step,yes,,,
